user_id,name,role,login_count,access_level,session_time,var_activity,last_login_time
725,UserTest_725,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
726,UserTest_726,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
727,UserTest_727,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
728,UserTest_728,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
729,UserTest_729,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
730,UserTest_730,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
731,UserTest_731,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
732,UserTest_732,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
733,UserTest_733,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
734,UserTest_734,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
735,UserTest_735,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
736,UserTest_736,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
737,UserTest_737,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
738,UserTest_738,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
739,UserTest_739,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
740,UserTest_740,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
741,UserTest_741,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
742,UserTest_742,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
743,UserTest_743,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
744,UserTest_744,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
745,UserTest_745,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
746,UserTest_746,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
747,UserTest_747,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
748,UserTest_748,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
749,UserTest_749,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
750,UserTest_750,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
751,UserTest_751,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
752,UserTest_752,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
753,UserTest_753,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
754,UserTest_754,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
755,UserTest_755,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
756,UserTest_756,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
757,UserTest_757,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
758,UserTest_758,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
759,UserTest_759,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
760,UserTest_760,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
761,UserTest_761,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
762,UserTest_762,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
763,UserTest_763,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
764,UserTest_764,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
765,UserTest_765,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
766,UserTest_766,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
767,UserTest_767,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
768,UserTest_768,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
769,UserTest_769,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
770,UserTest_770,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
771,UserTest_771,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
772,UserTest_772,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
773,UserTest_773,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
774,UserTest_774,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
775,UserTest_775,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
776,UserTest_776,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
777,UserTest_777,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
778,UserTest_778,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
779,UserTest_779,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
780,UserTest_780,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
781,UserTest_781,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
782,UserTest_782,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
783,UserTest_783,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
784,UserTest_784,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
785,UserTest_785,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
786,UserTest_786,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
787,UserTest_787,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
788,UserTest_788,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
789,UserTest_789,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
790,UserTest_790,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
791,UserTest_791,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
792,UserTest_792,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
793,UserTest_793,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
794,UserTest_794,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
795,UserTest_795,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
796,UserTest_796,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
797,UserTest_797,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
798,UserTest_798,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
799,UserTest_799,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
800,UserTest_800,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
801,UserTest_801,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
802,UserTest_802,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
803,UserTest_803,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
804,UserTest_804,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
805,UserTest_805,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
806,UserTest_806,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
807,UserTest_807,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
808,UserTest_808,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
809,UserTest_809,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
810,UserTest_810,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
811,UserTest_811,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
812,UserTest_812,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
813,UserTest_813,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
814,UserTest_814,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
815,UserTest_815,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
816,UserTest_816,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
817,UserTest_817,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
818,UserTest_818,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
819,UserTest_819,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
820,UserTest_820,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
821,UserTest_821,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
822,UserTest_822,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
823,UserTest_823,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
824,UserTest_824,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
825,UserTest_825,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
826,UserTest_826,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
827,UserTest_827,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
828,UserTest_828,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
829,UserTest_829,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
830,UserTest_830,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
831,UserTest_831,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
832,UserTest_832,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
833,UserTest_833,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
834,UserTest_834,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
835,UserTest_835,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
836,UserTest_836,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
837,UserTest_837,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
838,UserTest_838,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
839,UserTest_839,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
840,UserTest_840,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
841,UserTest_841,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
842,UserTest_842,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
843,UserTest_843,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
844,UserTest_844,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
845,UserTest_845,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
846,UserTest_846,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
847,UserTest_847,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
848,UserTest_848,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
849,UserTest_849,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
850,UserTest_850,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
851,UserTest_851,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
852,UserTest_852,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
853,UserTest_853,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
854,UserTest_854,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
855,UserTest_855,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
856,UserTest_856,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
857,UserTest_857,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
858,UserTest_858,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
859,UserTest_859,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
860,UserTest_860,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
861,UserTest_861,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
862,UserTest_862,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
863,UserTest_863,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
864,UserTest_864,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
865,UserTest_865,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
866,UserTest_866,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
867,UserTest_867,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
868,UserTest_868,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
869,UserTest_869,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
870,UserTest_870,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
871,UserTest_871,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
872,UserTest_872,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
873,UserTest_873,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
874,UserTest_874,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
875,UserTest_875,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
876,UserTest_876,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
877,UserTest_877,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
878,UserTest_878,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
879,UserTest_879,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
880,UserTest_880,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
881,UserTest_881,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
882,UserTest_882,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
883,UserTest_883,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
884,UserTest_884,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
885,UserTest_885,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
886,UserTest_886,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
887,UserTest_887,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
888,UserTest_888,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
889,UserTest_889,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
890,UserTest_890,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
891,UserTest_891,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
892,UserTest_892,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
893,UserTest_893,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
894,UserTest_894,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
895,UserTest_895,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
896,UserTest_896,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
897,UserTest_897,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
898,UserTest_898,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
899,UserTest_899,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
900,UserTest_900,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
901,UserTest_901,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
902,UserTest_902,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
903,UserTest_903,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
904,UserTest_904,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
905,UserTest_905,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
906,UserTest_906,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
907,UserTest_907,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
908,UserTest_908,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
909,UserTest_909,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
910,UserTest_910,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
911,UserTest_911,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
912,UserTest_912,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
913,UserTest_913,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
914,UserTest_914,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
915,UserTest_915,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
916,UserTest_916,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
917,UserTest_917,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
918,UserTest_918,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
919,UserTest_919,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
920,UserTest_920,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
921,UserTest_921,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
922,UserTest_922,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
923,UserTest_923,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
924,UserTest_924,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
925,UserTest_925,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
926,UserTest_926,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
927,UserTest_927,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
928,UserTest_928,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
929,UserTest_929,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
930,UserTest_930,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
931,UserTest_931,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
932,UserTest_932,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
933,UserTest_933,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
934,UserTest_934,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
935,UserTest_935,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
936,UserTest_936,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
937,UserTest_937,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
938,UserTest_938,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
939,UserTest_939,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
940,UserTest_940,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
941,UserTest_941,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
942,UserTest_942,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
943,UserTest_943,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
944,UserTest_944,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
945,UserTest_945,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
946,UserTest_946,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
947,UserTest_947,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
948,UserTest_948,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
949,UserTest_949,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
950,UserTest_950,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
951,UserTest_951,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
952,UserTest_952,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
953,UserTest_953,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
954,UserTest_954,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
955,UserTest_955,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
956,UserTest_956,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
957,UserTest_957,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
958,UserTest_958,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
959,UserTest_959,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
960,UserTest_960,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
961,UserTest_961,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
962,UserTest_962,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
963,UserTest_963,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
964,UserTest_964,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
965,UserTest_965,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
966,UserTest_966,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
967,UserTest_967,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
968,UserTest_968,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
969,UserTest_969,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
970,UserTest_970,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
971,UserTest_971,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
972,UserTest_972,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
973,UserTest_973,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
974,UserTest_974,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
975,UserTest_975,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
976,UserTest_976,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
977,UserTest_977,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
978,UserTest_978,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
979,UserTest_979,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
980,UserTest_980,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
981,UserTest_981,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
982,UserTest_982,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
983,UserTest_983,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
984,UserTest_984,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
985,UserTest_985,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
986,UserTest_986,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
987,UserTest_987,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
988,UserTest_988,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
989,UserTest_989,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
990,UserTest_990,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
991,UserTest_991,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
992,UserTest_992,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
993,UserTest_993,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
994,UserTest_994,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
995,UserTest_995,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
996,UserTest_996,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
997,UserTest_997,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
998,UserTest_998,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
999,UserTest_999,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
