event_id,source_user,target_resource,event_type,timestamp,weight
2386,473,6,access,2025-03-22 15:30:26.762000,0.868160525955826
2387,473,6,deletion,2025-03-27 17:29:26.763000,0.921580780164936
2388,474,5,modification,2024-12-14 15:30:26.762000,0.326336558670067
2389,474,5,deletion,2024-10-24 15:30:26.762000,0.276103494971162
2390,474,9,deletion,2025-02-13 15:31:26.762000,0.263119941316972
2391,474,1,deletion,2025-02-01 15:30:26.762000,0.419384003954181
2392,474,9,modification,2024-12-12 15:30:26.762000,0.902749449471776
2393,474,6,deletion,2024-07-04 12:29:26.763000,0.321040245246558
2394,474,1,deletion,2024-07-11 13:29:26.763000,0.611183182355689
2395,474,1,deletion,2024-07-12 13:29:26.763000,0.611183182355689
2396,475,8,access,2024-06-15 15:30:26.762000,0.77697965879042
2397,475,8,deletion,2024-10-13 15:30:26.762000,0.98020636836769
2398,475,8,deletion,2024-09-08 15:30:26.762000,0.784062530572958
2399,475,4,modification,2025-04-04 02:29:26.763000,0.383821932098546
2400,476,7,deletion,2025-03-27 15:30:26.762000,0.191583357535373
2401,476,2,access,2025-01-19 15:30:26.762000,0.375014081837619
2402,476,4,modification,2024-07-03 15:30:26.762000,0.166931814161332
2403,476,4,modification,2025-05-01 15:30:26.762000,0.436483977851806
2404,476,4,modification,2025-03-12 14:49:26.763000,0.818832448371185
2405,476,3,access,2024-09-03 17:29:26.763000,0.53275146296222
2406,476,2,modification,2024-08-21 16:32:26.763000,0.751707118063964
2407,476,7,modification,2024-10-07 09:33:26.763000,0.175544351206521
2408,477,4,modification,2025-04-02 15:30:26.762000,0.304499053255874
2409,477,3,access,,0.417236666912368
2410,478,11,access,2024-10-20 15:30:26.762000,0.611640852991554
2411,478,10,deletion,2025-03-02 15:30:26.762000,0.759421246142577
2412,478,11,access,2024-06-27 18:29:26.763000,0.900872862849295
2413,478,10,modification,2024-08-01 17:29:26.763000,0.86855057066697
2414,478,10,deletion,2025-02-20 12:29:26.763000,0.743034439026748
2415,479,5,access,2025-03-29 15:30:26.762000,0.257264274197876
2416,479,6,deletion,2024-06-20 15:30:26.762000,0.846023279940532
2417,479,6,modification,2024-09-19 15:30:26.762000,0.498467873022065
2418,479,9,deletion,2025-03-31 16:29:26.763000,0.218720790692322
2419,479,5,deletion,2024-12-23 17:29:26.763000,0.899269549833013
2420,480,7,deletion,2025-03-24 15:30:26.762000,0.191583357535373
2421,480,2,access,2025-01-16 15:30:26.762000,0.375014081837619
2422,480,4,modification,2024-06-30 15:30:26.762000,0.166931814161332
2423,480,4,modification,2025-04-28 15:30:26.762000,0.436483977851806
2424,480,4,modification,2025-03-09 14:49:26.763000,0.818832448371185
2425,480,3,access,2024-08-31 17:29:26.763000,0.53275146296222
2426,480,2,modification,2024-08-18 16:32:26.763000,0.751707118063964
2427,480,7,modification,2024-10-04 09:33:26.763000,0.175544351206521
2428,481,4,modification,2024-12-12 15:30:26.762000,0.64878182209144
2429,481,4,modification,2024-07-05 02:29:26.763000,0.769836795520192
2430,482,7,deletion,2025-03-25 15:30:26.762000,0.191583357535373
2431,482,2,access,2025-01-17 15:30:26.762000,0.375014081837619
2432,482,4,modification,2024-07-01 15:30:26.762000,0.166931814161332
2433,482,4,modification,2025-04-29 15:30:26.762000,0.436483977851806
2434,482,4,modification,2025-03-10 14:49:26.763000,0.818832448371185
2435,482,3,access,2024-09-01 17:29:26.763000,0.53275146296222
2436,482,2,modification,2024-08-19 16:32:26.763000,0.751707118063964
2437,482,7,modification,2024-10-05 09:33:26.763000,0.175544351206521
2438,483,10,modification,2024-07-08 15:30:26.762000,0.218190469357945
2439,483,11,modification,2025-03-15 12:29:26.762000,0.622967600038111
2440,484,4,modification,2025-03-26 15:30:26.762000,0.304499053255874
2441,484,3,access,,0.417236666912368
2442,485,3,access,2024-12-27 17:30:26.762000,0.554265596383152
2443,485,3,modification,2024-10-23 16:30:26.762000,0.413810887184509
2444,485,3,access,2024-09-14 18:30:26.762000,0.609066665236789
2445,485,4,deletion,2024-06-21 15:30:26.762000,0.310736103751091
2446,485,3,access,2024-07-12 14:30:26.762000,0.971932208058549
2447,485,3,access,2024-11-12 18:30:26.762000,0.227436155457533
2448,485,3,access,2025-02-04 19:49:26.763000,0.432106989533017
2449,485,4,modification,2025-04-12 09:29:26.763000,0.812128034537794
2450,485,4,modification,2025-04-19 10:29:26.763000,0.614616109401714
2451,486,4,modification,2024-12-18 15:30:26.762000,0.64878182209144
2452,486,4,modification,2024-07-11 02:29:26.763000,0.769836795520192
2453,487,4,modification,2025-01-18 15:30:26.762000,0.891035421350068
2454,487,4,deletion,2025-03-26 15:30:26.762000,0.269350251272978
2455,487,4,access,2024-08-27 15:30:26.762000,0.620510539941182
2456,487,4,modification,2024-09-28 18:29:26.763000,0.149684561223479
2457,487,4,modification,2025-01-08 20:29:26.763000,0.224452755646845
2458,488,9,modification,2025-01-25 15:30:26.762000,0.613158877489808
2459,488,6,access,2025-03-29 15:30:26.762000,0.868160525955826
2460,488,6,deletion,2025-04-03 17:29:26.763000,0.921580780164936
2461,489,11,access,2024-10-18 15:30:26.762000,0.611640852991554
2462,489,10,deletion,2025-02-28 15:30:26.762000,0.759421246142577
2463,489,11,access,2024-06-25 18:29:26.763000,0.900872862849295
2464,489,10,modification,2024-07-30 17:29:26.763000,0.86855057066697
2465,489,10,deletion,2025-02-18 12:29:26.763000,0.743034439026748
2466,490,7,deletion,2025-03-23 15:30:26.762000,0.191583357535373
2467,490,2,access,2025-01-15 15:30:26.762000,0.375014081837619
2468,490,4,modification,2024-06-29 15:30:26.762000,0.166931814161332
2469,490,4,modification,2025-04-27 15:30:26.762000,0.436483977851806
2470,490,4,modification,2025-03-08 14:49:26.763000,0.818832448371185
2471,490,3,access,2024-08-30 17:29:26.763000,0.53275146296222
2472,490,2,modification,2024-08-17 16:32:26.763000,0.751707118063964
2473,490,7,modification,2024-10-03 09:33:26.763000,0.175544351206521
2474,491,7,deletion,2025-03-24 15:30:26.762000,0.191583357535373
2475,491,2,access,2025-01-16 15:30:26.762000,0.375014081837619
2476,491,4,modification,2024-06-30 15:30:26.762000,0.166931814161332
2477,491,4,modification,2025-04-28 15:30:26.762000,0.436483977851806
2478,491,4,modification,2025-03-09 14:49:26.763000,0.818832448371185
2479,491,3,access,2024-08-31 17:29:26.763000,0.53275146296222
2480,491,2,modification,2024-08-18 16:32:26.763000,0.751707118063964
2481,491,7,modification,2024-10-04 09:33:26.763000,0.175544351206521
2482,492,7,deletion,2025-03-29 15:30:26.762000,0.191583357535373
2483,492,2,access,2025-01-21 15:30:26.762000,0.375014081837619
2484,492,4,modification,2024-07-05 15:30:26.762000,0.166931814161332
2485,492,4,modification,2025-05-03 15:30:26.762000,0.436483977851806
2486,492,4,modification,2025-03-14 14:49:26.763000,0.818832448371185
2487,492,3,access,2024-09-05 17:29:26.763000,0.53275146296222
2488,492,2,modification,2024-08-23 16:32:26.763000,0.751707118063964
2489,492,7,modification,2024-10-09 09:33:26.763000,0.175544351206521
2490,493,4,modification,2024-12-16 15:30:26.762000,0.64878182209144
2491,493,4,modification,2024-07-09 02:29:26.763000,0.769836795520192
2492,494,0,deletion,2024-09-17 14:29:26.762000,0.933504889745582
2493,494,1,deletion,2025-04-03 14:29:26.762000,0.973472784436092
2494,494,5,access,2024-10-16 14:29:26.762000,0.622465177836497
2495,494,9,deletion,2024-12-24 14:29:26.762000,0.544269820793087
2496,494,1,modification,2024-12-31 14:29:26.762000,0.534231786076228
2497,494,9,modification,2024-06-08 14:29:26.762000,0.511615473452353
2498,494,9,deletion,2025-03-07 14:29:26.763000,0.94054825652204
2499,495,3,access,2025-01-03 17:30:26.762000,0.554265596383152
2500,495,3,modification,2024-10-30 16:30:26.762000,0.413810887184509
2501,495,3,access,2024-09-21 18:30:26.762000,0.609066665236789
2502,495,4,deletion,2024-06-28 15:30:26.762000,0.310736103751091
2503,495,3,access,2024-07-19 14:30:26.762000,0.971932208058549
2504,495,3,access,2024-11-19 18:30:26.762000,0.227436155457533
2505,495,3,access,2025-02-11 19:49:26.763000,0.432106989533017
2506,495,4,modification,2025-04-19 09:29:26.763000,0.812128034537794
2507,495,4,modification,2025-04-26 10:29:26.763000,0.614616109401714
2508,496,8,access,2024-06-20 15:30:26.762000,0.77697965879042
2509,496,8,deletion,2024-10-18 15:30:26.762000,0.98020636836769
2510,496,8,deletion,2024-09-13 15:30:26.762000,0.784062530572958
2511,496,4,modification,2025-04-09 02:29:26.763000,0.383821932098546
2512,497,9,modification,2025-01-18 15:30:26.762000,0.613158877489808
2513,497,6,access,2025-03-22 15:30:26.762000,0.868160525955826
2514,497,6,deletion,2025-03-27 17:29:26.763000,0.921580780164936
2515,498,5,modification,2024-12-14 15:30:26.762000,0.326336558670067
2516,498,5,deletion,2024-10-24 15:30:26.762000,0.276103494971162
2517,498,9,deletion,2025-02-13 15:31:26.762000,0.263119941316972
2518,498,1,deletion,2025-02-01 15:30:26.762000,0.419384003954181
2519,498,9,modification,2024-12-12 15:30:26.762000,0.902749449471776
2520,498,6,deletion,2024-07-04 12:29:26.763000,0.321040245246558
2521,498,1,deletion,2024-07-11 13:29:26.763000,0.611183182355689
2522,498,1,deletion,2024-07-12 13:29:26.763000,0.611183182355689
2523,499,1,modification,2025-03-08 15:30:26.762000,0.251471714931867
2524,499,8,access,2024-08-20 15:30:26.762000,0.512751288144372
2525,499,0,deletion,2025-01-29 15:30:26.762000,0.247760053872737
2526,499,5,deletion,2025-01-05 12:29:26.763000,0.894500366559187
2527,500,3,access,2025-01-02 17:30:26.762000,0.554265596383152
2528,500,3,modification,2024-10-29 16:30:26.762000,0.413810887184509
2529,500,3,access,2024-09-20 18:30:26.762000,0.609066665236789
2530,500,4,deletion,2024-06-27 15:30:26.762000,0.310736103751091
2531,500,3,access,2024-07-18 14:30:26.762000,0.971932208058549
2532,500,3,access,2024-11-18 18:30:26.762000,0.227436155457533
2533,500,3,access,2025-02-10 19:49:26.763000,0.432106989533017
2534,500,4,modification,2025-04-18 09:29:26.763000,0.812128034537794
2535,500,4,modification,2025-04-25 10:29:26.763000,0.614616109401714
2536,501,8,access,2024-06-18 15:30:26.762000,0.77697965879042
2537,501,8,deletion,2024-10-16 15:30:26.762000,0.98020636836769
2538,501,8,deletion,2024-09-11 15:30:26.762000,0.784062530572958
2539,501,4,modification,2025-04-07 02:29:26.763000,0.383821932098546
2540,502,10,modification,2024-07-12 15:30:26.762000,0.218190469357945
2541,502,11,modification,2025-03-19 12:29:26.762000,0.622967600038111
2542,503,10,deletion,2025-03-15 12:29:26.762000,0.73178761080199
2543,503,10,access,2024-11-22 12:29:26.762000,0.72466772483481
2544,503,10,modification,2024-11-27 12:29:26.763000,0.71967292146481
2545,503,10,modification,2025-05-15 12:29:26.763000,0.949739932473095
2546,504,2,modification,2025-04-19 09:29:26.763000,0.743034439026748
2547,504,3,deletion,2025-04-19 09:39:26.763000,0.743034439026748
2548,504,8,access,2025-04-19 09:49:26.763000,0.743034439026748
2549,504,2,modification,2025-04-19 09:50:26.763000,0.743034439026748
2550,504,3,deletion,2025-04-19 09:51:26.763000,0.743034439026748
2551,505,5,modification,2024-12-20 15:30:26.762000,0.326336558670067
2552,505,5,deletion,2024-10-30 15:30:26.762000,0.276103494971162
2553,505,9,deletion,2025-02-19 15:31:26.762000,0.263119941316972
2554,505,1,deletion,2025-02-07 15:30:26.762000,0.419384003954181
2555,505,9,modification,2024-12-18 15:30:26.762000,0.902749449471776
2556,505,6,deletion,2024-07-10 12:29:26.763000,0.321040245246558
2557,505,1,deletion,2024-07-17 13:29:26.763000,0.611183182355689
2558,505,1,deletion,2024-07-18 13:29:26.763000,0.611183182355689
2559,506,3,access,2024-12-28 17:30:26.762000,0.554265596383152
2560,506,3,modification,2024-10-24 16:30:26.762000,0.413810887184509
2561,506,3,access,2024-09-15 18:30:26.762000,0.609066665236789
2562,506,4,deletion,2024-06-22 15:30:26.762000,0.310736103751091
2563,506,3,access,2024-07-13 14:30:26.762000,0.971932208058549
2564,506,3,access,2024-11-13 18:30:26.762000,0.227436155457533
2565,506,3,access,2025-02-05 19:49:26.763000,0.432106989533017
2566,506,4,modification,2025-04-13 09:29:26.763000,0.812128034537794
2567,506,4,modification,2025-04-20 10:29:26.763000,0.614616109401714
2568,507,2,access,2024-06-01 15:34:26.762000,0.971606316744734
2569,507,4,modification,2025-03-02 17:30:26.762000,0.78664282123005
2570,507,7,access,2024-08-14 17:50:26.762000,0.358144761088753
2571,507,3,modification,2025-04-20 09:29:26.763000,0.743034439026748
2572,508,11,access,2024-10-21 15:30:26.762000,0.611640852991554
2573,508,10,deletion,2025-03-03 15:30:26.762000,0.759421246142577
2574,508,11,access,2024-06-28 18:29:26.763000,0.900872862849295
2575,508,10,modification,2024-08-02 17:29:26.763000,0.86855057066697
2576,508,10,deletion,2025-02-21 12:29:26.763000,0.743034439026748
2577,509,3,access,2024-12-30 17:30:26.762000,0.554265596383152
2578,509,3,modification,2024-10-26 16:30:26.762000,0.413810887184509
2579,509,3,access,2024-09-17 18:30:26.762000,0.609066665236789
2580,509,4,deletion,2024-06-24 15:30:26.762000,0.310736103751091
2581,509,3,access,2024-07-15 14:30:26.762000,0.971932208058549
2582,509,3,access,2024-11-15 18:30:26.762000,0.227436155457533
2583,509,3,access,2025-02-07 19:49:26.763000,0.432106989533017
2584,509,4,modification,2025-04-15 09:29:26.763000,0.812128034537794
2585,509,4,modification,2025-04-22 10:29:26.763000,0.614616109401714
2586,510,4,modification,2025-01-18 15:30:26.762000,0.891035421350068
2587,510,4,deletion,2025-03-26 15:30:26.762000,0.269350251272978
2588,510,4,access,2024-08-27 15:30:26.762000,0.620510539941182
2589,510,4,modification,2024-09-28 18:29:26.763000,0.149684561223479
2590,510,4,modification,2025-01-08 20:29:26.763000,0.224452755646845
2591,511,4,modification,2025-03-30 15:30:26.762000,0.304499053255874
2592,511,3,access,,0.417236666912368
2593,512,2,access,2024-06-01 15:34:26.762000,0.971606316744734
2594,512,4,modification,2025-03-02 17:30:26.762000,0.78664282123005
2595,512,7,access,2024-08-14 17:50:26.762000,0.358144761088753
2596,512,3,modification,2025-04-20 09:29:26.763000,0.743034439026748
2597,513,10,deletion,2025-01-28 15:30:26.762000,0.354243767681781
2598,513,11,deletion,2024-06-08 16:30:26.762000,0.168137339301706
2599,513,11,access,2025-04-19 19:30:26.762000,0.606847780491741
2600,513,11,deletion,2025-01-25 17:30:26.762000,0.469016611292679
2601,513,11,modification,2025-03-12 14:29:26.763000,0.109551085508917
2602,513,11,modification,2024-08-13 17:49:26.763000,0.664381469384456
2603,514,5,modification,2024-12-16 15:30:26.762000,0.326336558670067
2604,514,5,deletion,2024-10-26 15:30:26.762000,0.276103494971162
2605,514,9,deletion,2025-02-15 15:31:26.762000,0.263119941316972
2606,514,1,deletion,2025-02-03 15:30:26.762000,0.419384003954181
2607,514,9,modification,2024-12-14 15:30:26.762000,0.902749449471776
2608,514,6,deletion,2024-07-06 12:29:26.763000,0.321040245246558
2609,514,1,deletion,2024-07-13 13:29:26.763000,0.611183182355689
2610,514,1,deletion,2024-07-14 13:29:26.763000,0.611183182355689
2611,515,5,modification,2024-12-15 15:30:26.762000,0.326336558670067
2612,515,5,deletion,2024-10-25 15:30:26.762000,0.276103494971162
2613,515,9,deletion,2025-02-14 15:31:26.762000,0.263119941316972
2614,515,1,deletion,2025-02-02 15:30:26.762000,0.419384003954181
2615,515,9,modification,2024-12-13 15:30:26.762000,0.902749449471776
2616,515,6,deletion,2024-07-05 12:29:26.763000,0.321040245246558
2617,515,1,deletion,2024-07-12 13:29:26.763000,0.611183182355689
2618,515,1,deletion,2024-07-13 13:29:26.763000,0.611183182355689
2619,516,4,modification,2025-03-29 15:30:26.762000,0.304499053255874
2620,516,3,access,,0.417236666912368
2621,517,10,deletion,2025-03-09 12:29:26.762000,0.73178761080199
2622,517,10,access,2024-11-16 12:29:26.762000,0.72466772483481
2623,517,10,modification,2024-11-21 12:29:26.763000,0.71967292146481
2624,517,10,modification,2025-05-09 12:29:26.763000,0.949739932473095
2625,518,0,deletion,2024-09-21 14:29:26.762000,0.933504889745582
2626,518,1,deletion,2025-04-07 14:29:26.762000,0.973472784436092
2627,518,5,access,2024-10-20 14:29:26.762000,0.622465177836497
2628,518,9,deletion,2024-12-28 14:29:26.762000,0.544269820793087
2629,518,1,modification,2025-01-04 14:29:26.762000,0.534231786076228
2630,518,9,modification,2024-06-12 14:29:26.762000,0.511615473452353
2631,518,9,deletion,2025-03-11 14:29:26.763000,0.94054825652204
2632,519,10,deletion,2025-03-09 12:29:26.762000,0.73178761080199
2633,519,10,access,2024-11-16 12:29:26.762000,0.72466772483481
2634,519,10,modification,2024-11-21 12:29:26.763000,0.71967292146481
2635,519,10,modification,2025-05-09 12:29:26.763000,0.949739932473095
2636,520,10,deletion,2024-12-16 12:30:26.762000,0.927743811477137
2637,520,11,deletion,2024-07-17 13:30:26.762000,0.182944630102846
2638,520,11,deletion,2025-03-05 15:20:26.762000,0.60468730953079
2639,520,10,deletion,2025-01-01 15:30:26.762000,0.119227818829605
2640,520,11,deletion,2025-01-09 14:34:26.762000,0.83987119494956
2641,520,10,modification,2024-10-06 15:30:26.762000,0.457323857086515
2642,521,8,access,2024-06-13 15:30:26.762000,0.77697965879042
2643,521,8,deletion,2024-10-11 15:30:26.762000,0.98020636836769
2644,521,8,deletion,2024-09-06 15:30:26.762000,0.784062530572958
2645,521,4,modification,2025-04-02 02:29:26.763000,0.383821932098546
2646,522,11,access,2024-10-21 15:30:26.762000,0.611640852991554
2647,522,10,deletion,2025-03-03 15:30:26.762000,0.759421246142577
2648,522,11,access,2024-06-28 18:29:26.763000,0.900872862849295
2649,522,10,modification,2024-08-02 17:29:26.763000,0.86855057066697
2650,522,10,deletion,2025-02-21 12:29:26.763000,0.743034439026748
2651,523,2,modification,2025-04-19 09:29:26.763000,0.743034439026748
2652,523,3,deletion,2025-04-19 09:39:26.763000,0.743034439026748
2653,523,8,access,2025-04-19 09:49:26.763000,0.743034439026748
2654,523,2,modification,2025-04-19 09:50:26.763000,0.743034439026748
2655,523,3,deletion,2025-04-19 09:51:26.763000,0.743034439026748
2656,524,4,modification,2025-03-26 15:30:26.762000,0.304499053255874
2657,524,3,access,,0.417236666912368
2658,525,10,deletion,2025-01-25 15:30:26.762000,0.354243767681781
2659,525,11,deletion,2024-06-05 16:30:26.762000,0.168137339301706
2660,525,11,access,2025-04-16 19:30:26.762000,0.606847780491741
2661,525,11,deletion,2025-01-22 17:30:26.762000,0.469016611292679
2662,525,11,modification,2025-03-09 14:29:26.763000,0.109551085508917
2663,525,11,modification,2024-08-10 17:49:26.763000,0.664381469384456
2664,526,10,modification,2024-07-16 15:30:26.762000,0.218190469357945
2665,526,11,modification,2025-03-23 12:29:26.762000,0.622967600038111
2666,527,7,deletion,2025-03-26 15:30:26.762000,0.191583357535373
2667,527,2,access,2025-01-18 15:30:26.762000,0.375014081837619
2668,527,4,modification,2024-07-02 15:30:26.762000,0.166931814161332
2669,527,4,modification,2025-04-30 15:30:26.762000,0.436483977851806
2670,527,4,modification,2025-03-11 14:49:26.763000,0.818832448371185
2671,527,3,access,2024-09-02 17:29:26.763000,0.53275146296222
2672,527,2,modification,2024-08-20 16:32:26.763000,0.751707118063964
2673,527,7,modification,2024-10-06 09:33:26.763000,0.175544351206521
2674,528,0,access,2024-11-17 15:40:26.762000,0.878411779110629
2675,528,5,deletion,2024-11-26 12:49:26.762000,0.34406797223793
2676,528,5,modification,2024-12-10 14:59:26.762000,0.490036063423634
2677,528,9,deletion,2024-12-23 15:19:26.762000,0.381716460472168
2678,528,8,modification,2024-06-10 16:39:26.763000,0.841322901861726
2679,528,5,access,2024-06-14 17:49:26.763000,0.311972684511687
2680,528,5,access,2024-12-28 18:29:26.763000,0.578126678902325
2681,529,5,modification,2024-12-16 15:30:26.762000,0.326336558670067
2682,529,5,deletion,2024-10-26 15:30:26.762000,0.276103494971162
2683,529,9,deletion,2025-02-15 15:31:26.762000,0.263119941316972
2684,529,1,deletion,2025-02-03 15:30:26.762000,0.419384003954181
2685,529,9,modification,2024-12-14 15:30:26.762000,0.902749449471776
2686,529,6,deletion,2024-07-06 12:29:26.763000,0.321040245246558
2687,529,1,deletion,2024-07-13 13:29:26.763000,0.611183182355689
2688,529,1,deletion,2024-07-14 13:29:26.763000,0.611183182355689
2689,530,3,access,2024-12-30 17:30:26.762000,0.554265596383152
2690,530,3,modification,2024-10-26 16:30:26.762000,0.413810887184509
2691,530,3,access,2024-09-17 18:30:26.762000,0.609066665236789
2692,530,4,deletion,2024-06-24 15:30:26.762000,0.310736103751091
2693,530,3,access,2024-07-15 14:30:26.762000,0.971932208058549
2694,530,3,access,2024-11-15 18:30:26.762000,0.227436155457533
2695,530,3,access,2025-02-07 19:49:26.763000,0.432106989533017
2696,530,4,modification,2025-04-15 09:29:26.763000,0.812128034537794
2697,530,4,modification,2025-04-22 10:29:26.763000,0.614616109401714
2698,531,1,modification,2025-03-06 15:30:26.762000,0.251471714931867
2699,531,8,access,2024-08-18 15:30:26.762000,0.512751288144372
2700,531,0,deletion,2025-01-27 15:30:26.762000,0.247760053872737
2701,531,5,deletion,2025-01-03 12:29:26.763000,0.894500366559187
2702,532,9,modification,2025-01-25 15:30:26.762000,0.613158877489808
2703,532,6,access,2025-03-29 15:30:26.762000,0.868160525955826
2704,532,6,deletion,2025-04-03 17:29:26.763000,0.921580780164936
2705,533,10,modification,2024-07-16 15:30:26.762000,0.218190469357945
2706,533,11,modification,2025-03-23 12:29:26.762000,0.622967600038111
2707,534,1,modification,2025-03-03 15:30:26.762000,0.251471714931867
2708,534,8,access,2024-08-15 15:30:26.762000,0.512751288144372
2709,534,0,deletion,2025-01-24 15:30:26.762000,0.247760053872737
2710,534,5,deletion,2024-12-31 12:29:26.763000,0.894500366559187
2711,535,9,modification,2025-01-19 15:30:26.762000,0.613158877489808
2712,535,6,access,2025-03-23 15:30:26.762000,0.868160525955826
2713,535,6,deletion,2025-03-28 17:29:26.763000,0.921580780164936
2714,536,0,access,2024-11-17 15:40:26.762000,0.878411779110629
2715,536,5,deletion,2024-11-26 12:49:26.762000,0.34406797223793
2716,536,5,modification,2024-12-10 14:59:26.762000,0.490036063423634
2717,536,9,deletion,2024-12-23 15:19:26.762000,0.381716460472168
2718,536,8,modification,2024-06-10 16:39:26.763000,0.841322901861726
2719,536,5,access,2024-06-14 17:49:26.763000,0.311972684511687
2720,536,5,access,2024-12-28 18:29:26.763000,0.578126678902325
2721,537,9,modification,2025-01-18 15:30:26.762000,0.613158877489808
2722,537,6,access,2025-03-22 15:30:26.762000,0.868160525955826
2723,537,6,deletion,2025-03-27 17:29:26.763000,0.921580780164936
2724,538,3,access,2024-12-27 17:30:26.762000,0.554265596383152
2725,538,3,modification,2024-10-23 16:30:26.762000,0.413810887184509
2726,538,3,access,2024-09-14 18:30:26.762000,0.609066665236789
2727,538,4,deletion,2024-06-21 15:30:26.762000,0.310736103751091
2728,538,3,access,2024-07-12 14:30:26.762000,0.971932208058549
2729,538,3,access,2024-11-12 18:30:26.762000,0.227436155457533
2730,538,3,access,2025-02-04 19:49:26.763000,0.432106989533017
2731,538,4,modification,2025-04-12 09:29:26.763000,0.812128034537794
2732,538,4,modification,2025-04-19 10:29:26.763000,0.614616109401714
2733,539,10,deletion,2025-01-29 15:30:26.762000,0.354243767681781
2734,539,11,deletion,2024-06-09 16:30:26.762000,0.168137339301706
2735,539,11,access,2025-04-20 19:30:26.762000,0.606847780491741
2736,539,11,deletion,2025-01-26 17:30:26.762000,0.469016611292679
2737,539,11,modification,2025-03-13 14:29:26.763000,0.109551085508917
2738,539,11,modification,2024-08-14 17:49:26.763000,0.664381469384456
2739,540,0,deletion,2024-09-25 14:29:26.762000,0.933504889745582
2740,540,1,deletion,2025-04-11 14:29:26.762000,0.973472784436092
2741,540,5,access,2024-10-24 14:29:26.762000,0.622465177836497
2742,540,9,deletion,2025-01-01 14:29:26.762000,0.544269820793087
2743,540,1,modification,2025-01-08 14:29:26.762000,0.534231786076228
2744,540,9,modification,2024-06-16 14:29:26.762000,0.511615473452353
2745,540,9,deletion,2025-03-15 14:29:26.763000,0.94054825652204
2746,541,10,deletion,2024-12-14 12:30:26.762000,0.927743811477137
2747,541,11,deletion,2024-07-15 13:30:26.762000,0.182944630102846
2748,541,11,deletion,2025-03-03 15:20:26.762000,0.60468730953079
2749,541,10,deletion,2024-12-30 15:30:26.762000,0.119227818829605
2750,541,11,deletion,2025-01-07 14:34:26.762000,0.83987119494956
2751,541,10,modification,2024-10-04 15:30:26.762000,0.457323857086515
2752,542,10,deletion,2025-01-27 15:30:26.762000,0.354243767681781
2753,542,11,deletion,2024-06-07 16:30:26.762000,0.168137339301706
2754,542,11,access,2025-04-18 19:30:26.762000,0.606847780491741
2755,542,11,deletion,2025-01-24 17:30:26.762000,0.469016611292679
2756,542,11,modification,2025-03-11 14:29:26.763000,0.109551085508917
2757,542,11,modification,2024-08-12 17:49:26.763000,0.664381469384456
2758,543,3,access,2024-12-27 17:30:26.762000,0.554265596383152
2759,543,3,modification,2024-10-23 16:30:26.762000,0.413810887184509
2760,543,3,access,2024-09-14 18:30:26.762000,0.609066665236789
2761,543,4,deletion,2024-06-21 15:30:26.762000,0.310736103751091
2762,543,3,access,2024-07-12 14:30:26.762000,0.971932208058549
2763,543,3,access,2024-11-12 18:30:26.762000,0.227436155457533
2764,543,3,access,2025-02-04 19:49:26.763000,0.432106989533017
2765,543,4,modification,2025-04-12 09:29:26.763000,0.812128034537794
2766,543,4,modification,2025-04-19 10:29:26.763000,0.614616109401714
2767,544,10,deletion,2025-01-27 15:30:26.762000,0.354243767681781
2768,544,11,deletion,2024-06-07 16:30:26.762000,0.168137339301706
2769,544,11,access,2025-04-18 19:30:26.762000,0.606847780491741
2770,544,11,deletion,2025-01-24 17:30:26.762000,0.469016611292679
2771,544,11,modification,2025-03-11 14:29:26.763000,0.109551085508917
2772,544,11,modification,2024-08-12 17:49:26.763000,0.664381469384456
2773,545,10,modification,2024-07-10 15:30:26.762000,0.218190469357945
2774,545,11,modification,2025-03-17 12:29:26.762000,0.622967600038111
2775,546,1,modification,2024-12-02 18:30:26.762000,0.758082623980715
2776,546,5,modification,2025-03-24 15:30:26.762000,0.860407796096076
2777,546,1,modification,2024-09-26 15:30:26.762000,0.26645574463547
2778,546,9,modification,2025-02-14 19:30:26.762000,0.527502556192394
2779,546,6,modification,2024-07-01 15:30:26.762000,0.461444331461618
2780,547,5,access,2025-03-31 15:30:26.762000,0.257264274197876
2781,547,6,deletion,2024-06-22 15:30:26.762000,0.846023279940532
2782,547,6,modification,2024-09-21 15:30:26.762000,0.498467873022065
2783,547,9,deletion,2025-04-02 16:29:26.763000,0.218720790692322
2784,547,5,deletion,2024-12-25 17:29:26.763000,0.899269549833013
2785,548,8,access,2024-06-21 15:30:26.762000,0.77697965879042
2786,548,8,deletion,2024-10-19 15:30:26.762000,0.98020636836769
2787,548,8,deletion,2024-09-14 15:30:26.762000,0.784062530572958
2788,548,4,modification,2025-04-10 02:29:26.763000,0.383821932098546
2789,549,10,modification,2024-07-08 15:30:26.762000,0.218190469357945
2790,549,11,modification,2025-03-15 12:29:26.762000,0.622967600038111
2791,550,2,access,2024-05-29 15:34:26.762000,0.971606316744734
2792,550,4,modification,2025-02-27 17:30:26.762000,0.78664282123005
2793,550,7,access,2024-08-11 17:50:26.762000,0.358144761088753
2794,550,3,modification,2025-04-17 09:29:26.763000,0.743034439026748
2795,551,9,modification,2025-01-20 15:30:26.762000,0.613158877489808
2796,551,6,access,2025-03-24 15:30:26.762000,0.868160525955826
2797,551,6,deletion,2025-03-29 17:29:26.763000,0.921580780164936
