user_id,name,role,login_count,access_level,session_time,var_activity,last_login_time
1478,UserTest_1478,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1479,UserTest_1479,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1480,UserTest_1480,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1481,UserTest_1481,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1482,UserTest_1482,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1483,UserTest_1483,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1484,UserTest_1484,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1485,UserTest_1485,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1486,UserTest_1486,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1487,UserTest_1487,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1488,UserTest_1488,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1489,UserTest_1489,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1490,UserTest_1490,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1491,UserTest_1491,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1492,UserTest_1492,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1493,UserTest_1493,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1494,UserTest_1494,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1495,UserTest_1495,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1496,UserTest_1496,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1497,UserTest_1497,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1498,UserTest_1498,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1499,UserTest_1499,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1500,UserTest_1500,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1501,UserTest_1501,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1502,UserTest_1502,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1503,UserTest_1503,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1504,UserTest_1504,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1505,UserTest_1505,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1506,UserTest_1506,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1507,UserTest_1507,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1508,UserTest_1508,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1509,UserTest_1509,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1510,UserTest_1510,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1511,UserTest_1511,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1512,UserTest_1512,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1513,UserTest_1513,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1514,UserTest_1514,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1515,UserTest_1515,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1516,UserTest_1516,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1517,UserTest_1517,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1518,UserTest_1518,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1519,UserTest_1519,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1520,UserTest_1520,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1521,UserTest_1521,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1522,UserTest_1522,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1523,UserTest_1523,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1524,UserTest_1524,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1525,UserTest_1525,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1526,UserTest_1526,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1527,UserTest_1527,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1528,UserTest_1528,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1529,UserTest_1529,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1530,UserTest_1530,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1531,UserTest_1531,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1532,UserTest_1532,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1533,UserTest_1533,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1534,UserTest_1534,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1535,UserTest_1535,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1536,UserTest_1536,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1537,UserTest_1537,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1538,UserTest_1538,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1539,UserTest_1539,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1540,UserTest_1540,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1541,UserTest_1541,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1542,UserTest_1542,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1543,UserTest_1543,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1544,UserTest_1544,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1545,UserTest_1545,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1546,UserTest_1546,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1547,UserTest_1547,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1548,UserTest_1548,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1549,UserTest_1549,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1550,UserTest_1550,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1551,UserTest_1551,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1552,UserTest_1552,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1553,UserTest_1553,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1554,UserTest_1554,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1555,UserTest_1555,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1556,UserTest_1556,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1557,UserTest_1557,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1558,UserTest_1558,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1559,UserTest_1559,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1560,UserTest_1560,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1561,UserTest_1561,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1562,UserTest_1562,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1563,UserTest_1563,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1564,UserTest_1564,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1565,UserTest_1565,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1566,UserTest_1566,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1567,UserTest_1567,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1568,UserTest_1568,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1569,UserTest_1569,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1570,UserTest_1570,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1571,UserTest_1571,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1572,UserTest_1572,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1573,UserTest_1573,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1574,UserTest_1574,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1575,UserTest_1575,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1576,UserTest_1576,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1577,UserTest_1577,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1578,UserTest_1578,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1579,UserTest_1579,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1580,UserTest_1580,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1581,UserTest_1581,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1582,UserTest_1582,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1583,UserTest_1583,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1584,UserTest_1584,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1585,UserTest_1585,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1586,UserTest_1586,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1587,UserTest_1587,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1588,UserTest_1588,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1589,UserTest_1589,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1590,UserTest_1590,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1591,UserTest_1591,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1592,UserTest_1592,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1593,UserTest_1593,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1594,UserTest_1594,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1595,UserTest_1595,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1596,UserTest_1596,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1597,UserTest_1597,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1598,UserTest_1598,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1599,UserTest_1599,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1600,UserTest_1600,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1601,UserTest_1601,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1602,UserTest_1602,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1603,UserTest_1603,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1604,UserTest_1604,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1605,UserTest_1605,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1606,UserTest_1606,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1607,UserTest_1607,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1608,UserTest_1608,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1609,UserTest_1609,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1610,UserTest_1610,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1611,UserTest_1611,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1612,UserTest_1612,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1613,UserTest_1613,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1614,UserTest_1614,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1615,UserTest_1615,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1616,UserTest_1616,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1617,UserTest_1617,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1618,UserTest_1618,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1619,UserTest_1619,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1620,UserTest_1620,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1621,UserTest_1621,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1622,UserTest_1622,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1623,UserTest_1623,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1624,UserTest_1624,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1625,UserTest_1625,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1626,UserTest_1626,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1627,UserTest_1627,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1628,UserTest_1628,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1629,UserTest_1629,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1630,UserTest_1630,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1631,UserTest_1631,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1632,UserTest_1632,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1633,UserTest_1633,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1634,UserTest_1634,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1635,UserTest_1635,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1636,UserTest_1636,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1637,UserTest_1637,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1638,UserTest_1638,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1639,UserTest_1639,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1640,UserTest_1640,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1641,UserTest_1641,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1642,UserTest_1642,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1643,UserTest_1643,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1644,UserTest_1644,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1645,UserTest_1645,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1646,UserTest_1646,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1647,UserTest_1647,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1648,UserTest_1648,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1649,UserTest_1649,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1650,UserTest_1650,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1651,UserTest_1651,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1652,UserTest_1652,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1653,UserTest_1653,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1654,UserTest_1654,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1655,UserTest_1655,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1656,UserTest_1656,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1657,UserTest_1657,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1658,UserTest_1658,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1659,UserTest_1659,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1660,UserTest_1660,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1661,UserTest_1661,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1662,UserTest_1662,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1663,UserTest_1663,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1664,UserTest_1664,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1665,UserTest_1665,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1666,UserTest_1666,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1667,UserTest_1667,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1668,UserTest_1668,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1669,UserTest_1669,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1670,UserTest_1670,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1671,UserTest_1671,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1672,UserTest_1672,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1673,UserTest_1673,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1674,UserTest_1674,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1675,UserTest_1675,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1676,UserTest_1676,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1677,UserTest_1677,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1678,UserTest_1678,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1679,UserTest_1679,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1680,UserTest_1680,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1681,UserTest_1681,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1682,UserTest_1682,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1683,UserTest_1683,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1684,UserTest_1684,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1685,UserTest_1685,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1686,UserTest_1686,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1687,UserTest_1687,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1688,UserTest_1688,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1689,UserTest_1689,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1690,UserTest_1690,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1691,UserTest_1691,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1692,UserTest_1692,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1693,UserTest_1693,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1694,UserTest_1694,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1695,UserTest_1695,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1696,UserTest_1696,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1697,UserTest_1697,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1698,UserTest_1698,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1699,UserTest_1699,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1700,UserTest_1700,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1701,UserTest_1701,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1702,UserTest_1702,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1703,UserTest_1703,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1704,UserTest_1704,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1705,UserTest_1705,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1706,UserTest_1706,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1707,UserTest_1707,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1708,UserTest_1708,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1709,UserTest_1709,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1710,UserTest_1710,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1711,UserTest_1711,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1712,UserTest_1712,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1713,UserTest_1713,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1714,UserTest_1714,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1715,UserTest_1715,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1716,UserTest_1716,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1717,UserTest_1717,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1718,UserTest_1718,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1719,UserTest_1719,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1720,UserTest_1720,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1721,UserTest_1721,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1722,UserTest_1722,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1723,UserTest_1723,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1724,UserTest_1724,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1725,UserTest_1725,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1726,UserTest_1726,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1727,UserTest_1727,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1728,UserTest_1728,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1729,UserTest_1729,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1730,UserTest_1730,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1731,UserTest_1731,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1732,UserTest_1732,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1733,UserTest_1733,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1734,UserTest_1734,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1735,UserTest_1735,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1736,UserTest_1736,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1737,UserTest_1737,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1738,UserTest_1738,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1739,UserTest_1739,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1740,UserTest_1740,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1741,UserTest_1741,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1742,UserTest_1742,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1743,UserTest_1743,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1744,UserTest_1744,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1745,UserTest_1745,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1746,UserTest_1746,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1747,UserTest_1747,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1748,UserTest_1748,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1749,UserTest_1749,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1750,UserTest_1750,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1751,UserTest_1751,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1752,UserTest_1752,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1753,UserTest_1753,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1754,UserTest_1754,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1755,UserTest_1755,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1756,UserTest_1756,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1757,UserTest_1757,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1758,UserTest_1758,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1759,UserTest_1759,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1760,UserTest_1760,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1761,UserTest_1761,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1762,UserTest_1762,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1763,UserTest_1763,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1764,UserTest_1764,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1765,UserTest_1765,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1766,UserTest_1766,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1767,UserTest_1767,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1768,UserTest_1768,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1769,UserTest_1769,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1770,UserTest_1770,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1771,UserTest_1771,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1772,UserTest_1772,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1773,UserTest_1773,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1774,UserTest_1774,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1775,UserTest_1775,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1776,UserTest_1776,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1777,UserTest_1777,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1778,UserTest_1778,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1779,UserTest_1779,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1780,UserTest_1780,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1781,UserTest_1781,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1782,UserTest_1782,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1783,UserTest_1783,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1784,UserTest_1784,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1785,UserTest_1785,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1786,UserTest_1786,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1787,UserTest_1787,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1788,UserTest_1788,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1789,UserTest_1789,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1790,UserTest_1790,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1791,UserTest_1791,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1792,UserTest_1792,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1793,UserTest_1793,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1794,UserTest_1794,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1795,UserTest_1795,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1796,UserTest_1796,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1797,UserTest_1797,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1798,UserTest_1798,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1799,UserTest_1799,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1800,UserTest_1800,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1801,UserTest_1801,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
1802,UserTest_1802,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1803,UserTest_1803,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1804,UserTest_1804,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1805,UserTest_1805,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1806,UserTest_1806,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1807,UserTest_1807,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1808,UserTest_1808,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1809,UserTest_1809,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1810,UserTest_1810,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1811,UserTest_1811,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1812,UserTest_1812,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1813,UserTest_1813,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1814,UserTest_1814,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1815,UserTest_1815,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1816,UserTest_1816,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1817,UserTest_1817,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1818,UserTest_1818,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1819,UserTest_1819,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1820,UserTest_1820,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1821,UserTest_1821,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1822,UserTest_1822,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
